Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
TCL,Crops and livestock products,152,Chile,5922,Export value,1312,Bananas,2018,2018,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1312,Bananas,2019,2019,1000 USD,346,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1312,Bananas,2020,2020,1000 USD,345,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1312,Bananas,2021,2021,1000 USD,158,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1312,Bananas,2022,2022,1000 USD,309,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1312,Bananas,2023,2023,1000 USD,205,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2000,2000,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2001,2001,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2002,2002,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2003,2003,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2004,2004,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2005,2005,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2006,2006,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2007,2007,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2008,2008,1000 USD,131,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2009,2009,1000 USD,53,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2010,2010,1000 USD,847,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2011,2011,1000 USD,494,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2012,2012,1000 USD,125,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2013,2013,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2015,2015,1000 USD,18,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2016,2016,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2017,2017,1000 USD,101,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2018,2018,1000 USD,11,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2022,2022,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,39120.01,Bran of wheat,2023,2023,1000 USD,265,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,152,Chile,5922,Export value,1640,Cocoa beans,2000,2000,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1640,Cocoa beans,2001,2001,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1640,Cocoa beans,2002,2002,1000 USD,1099,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,152,Chile,5922,Export value,1640,Cocoa beans,2003,2003,1000 USD,0,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,152,Chile,5922,Export value,1640,Cocoa beans,2004,2004,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,152,Chile,5922,Export value,1640,Cocoa beans,2005,2005,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,152,Chile,5922,Export value,1640,Cocoa beans,2006,2006,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,152,Chile,5922,Export value,1640,Cocoa beans,2007,2007,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,152,Chile,5922,Export value,1640,Cocoa beans,2008,2008,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,152,Chile,5922,Export value,1640,Cocoa beans,2009,2009,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,152,Chile,5922,Export value,1640,Cocoa beans,2010,2010,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,152,Chile,5922,Export value,1640,Cocoa beans,2011,2011,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,152,Chile,5922,Export value,1640,Cocoa beans,2012,2012,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,152,Chile,5922,Export value,1640,Cocoa beans,2013,2013,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,152,Chile,5922,Export value,1640,Cocoa beans,2019,2019,1000 USD,17,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1640,Cocoa beans,2023,2023,1000 USD,20,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2000,2000,1000 USD,4,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2001,2001,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2002,2002,1000 USD,165,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2003,2003,1000 USD,0,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2004,2004,1000 USD,10,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2005,2005,1000 USD,7,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2006,2006,1000 USD,0,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2007,2007,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2008,2008,1000 USD,0,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2009,2009,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2010,2010,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2011,2011,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2012,2012,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2013,2013,1000 USD,4,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2014,2014,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2015,2015,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2016,2016,1000 USD,30,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2017,2017,1000 USD,36,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2018,2018,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2019,2019,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2020,2020,1000 USD,7,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2021,2021,1000 USD,97,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2022,2022,1000 USD,144,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1610,"Coffee, green",2023,2023,1000 USD,849,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2000,2000,1000 USD,87,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2001,2001,1000 USD,33,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2002,2002,1000 USD,5,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2003,2003,1000 USD,4,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2004,2004,1000 USD,6,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2005,2005,1000 USD,5,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2006,2006,1000 USD,6,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2007,2007,1000 USD,7,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2008,2008,1000 USD,7,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2009,2009,1000 USD,8,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2010,2010,1000 USD,3,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2011,2011,1000 USD,3,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2012,2012,1000 USD,4,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2013,2013,1000 USD,4,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2014,2014,1000 USD,5,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2015,2015,1000 USD,6,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2016,2016,1000 USD,3,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2017,2017,1000 USD,3,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2018,2018,1000 USD,9,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2019,2019,1000 USD,8,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2020,2020,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1232,Cucumbers and gherkins,2022,2022,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2000,2000,1000 USD,10,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2001,2001,1000 USD,21,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2002,2002,1000 USD,41,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2003,2003,1000 USD,11,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2004,2004,1000 USD,20,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2005,2005,1000 USD,23,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2006,2006,1000 USD,21,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2007,2007,1000 USD,28,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2008,2008,1000 USD,18,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2009,2009,1000 USD,16,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2010,2010,1000 USD,19,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2011,2011,1000 USD,9,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2012,2012,1000 USD,5,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2013,2013,1000 USD,4,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2014,2014,1000 USD,3,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2015,2015,1000 USD,57,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2016,2016,1000 USD,86,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2017,2017,1000 USD,136,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2018,2018,1000 USD,131,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2019,2019,1000 USD,76,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2020,2020,1000 USD,72,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2021,2021,1000 USD,41,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2022,2022,1000 USD,45,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1630,Maté leaves,2023,2023,1000 USD,19,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,152,Chile,5922,Export value,1354,Strawberries,2000,2000,1000 USD,194,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1354,Strawberries,2001,2001,1000 USD,445,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1354,Strawberries,2002,2002,1000 USD,111,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,152,Chile,5922,Export value,1354,Strawberries,2003,2003,1000 USD,412,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1354,Strawberries,2004,2004,1000 USD,254,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1354,Strawberries,2005,2005,1000 USD,549,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1354,Strawberries,2006,2006,1000 USD,345,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1354,Strawberries,2007,2007,1000 USD,203,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1354,Strawberries,2008,2008,1000 USD,153,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1354,Strawberries,2009,2009,1000 USD,116,A,Official figure,
TCL,Crops and livestock products,152,Chile,5922,Export value,1354,Strawberries,2010,2010,1000 USD,224,A,Official figure,
